time,06-navstatus [adim],05-course [deg],04-speed [knots],03-mslhr [m],02-ellihr [m],01-lonhr [deg],00-lathr [deg]
2025-09-26 00:16:01.500,0.0,0.0,0.032,-54.3998,54.4134,-5.439984119,36.12874694
2025-09-26 00:16:02.000,0.0,0.0,0.032,-54.3998,54.4208,-5.439984145,36.128746904
2025-09-26 00:16:02.500,0.0,0.0,0.031,-54.3998,54.4279,-5.43998417,36.128746869
2025-09-26 00:16:03.000,0.0,0.0,0.031,-54.3998,54.4345,-5.439984194,36.128746837
2025-09-26 00:16:03.500,0.0,0.0,0.031,-54.3998,54.4407,-5.439984217,36.128746808
2025-09-26 00:16:04.000,0.0,0.0,0.031,-54.3998,54.4466,-5.43998424,36.12874678
2025-09-26 00:16:04.500,0.0,0.0,0.03,-54.3998,54.452,-5.439984262,36.128746755
2025-09-26 00:16:05.000,0.0,0.0,0.03,-54.3998,54.457,-5.439984283,36.128746732
2025-09-26 00:16:05.500,0.0,0.0,0.03,-54.3998,54.4616,-5.439984304,36.128746712
2025-09-26 00:16:06.000,0.0,0.0,0.03,-54.3998,54.4657,-5.439984324,36.128746694
2025-09-26 00:16:06.500,0.0,0.0,0.03,-54.3998,54.4694,-5.439984344,36.128746678
2025-09-26 00:16:07.000,0.0,0.0,0.029,-54.3998,54.4727,-5.439984363,36.128746665
2025-09-26 00:16:07.500,0.0,0.0,0.029,-54.3998,54.4755,-5.439984381,36.128746654
2025-09-26 00:16:08.000,0.0,0.0,0.029,-54.3998,54.4779,-5.4399844,36.128746646
2025-09-26 00:16:08.500,0.0,0.0,0.029,-54.3998,54.4799,-5.439984417,36.12874664
2025-09-26 00:16:09.000,0.0,0.0,0.029,-54.3998,54.4814,-5.439984435,36.128746636
2025-09-26 00:16:09.500,0.0,0.0,0.029,-54.3998,54.4824,-5.439984452,36.128746635
2025-09-26 00:16:10.000,0.0,0.0,0.029,-54.3998,54.4831,-5.439984469,36.128746636
2025-09-26 00:16:10.500,0.0,0.0,0.029,-54.3998,54.4832,-5.439984486,36.12874664
2025-09-26 00:16:11.000,0.0,0.0,0.029,-54.3998,54.483,-5.439984502,36.128746646
2025-09-26 00:16:11.500,0.0,0.0,0.029,-54.3998,54.4823,-5.439984518,36.128746654
2025-09-26 00:16:12.000,0.0,0.0,0.029,-54.3998,54.4811,-5.439984534,36.128746665
2025-09-26 00:16:12.500,0.0,0.0,0.029,-54.3998,54.4796,-5.43998455,36.128746678
2025-09-26 00:16:13.000,0.0,0.0,0.029,-54.3998,54.4776,-5.439984566,36.128746693
2025-09-26 00:16:13.500,0.0,0.0,0.029,-54.3998,54.4751,-5.439984582,36.12874671
2025-09-26 00:16:14.000,0.0,0.0,0.03,-54.3998,54.4723,-5.439984598,36.12874673
2025-09-26 00:16:14.500,0.0,0.0,0.03,-54.3998,54.4691,-5.439984614,36.128746751
2025-09-26 00:16:15.000,0.0,0.0,0.03,-54.3998,54.4654,-5.439984629,36.128746775
2025-09-26 00:16:15.500,0.0,0.0,0.03,-54.3998,54.4614,-5.439984645,36.128746801
2025-09-26 00:16:16.000,0.0,0.0,0.03,-54.3998,54.457,-5.439984662,36.128746829
2025-09-26 00:16:16.500,0.0,0.0,0.03,-54.3998,54.4521,-5.439984678,36.128746858
2025-09-26 00:16:17.000,0.0,0.0,0.031,-54.3998,54.447,-5.439984694,36.12874689
2025-09-26 00:16:17.500,0.0,0.0,0.031,-54.3998,54.4414,-5.439984711,36.128746924
2025-09-26 00:16:18.000,0.0,0.0,0.031,-54.3998,54.4355,-5.439984728,36.128746959
2025-09-26 00:16:18.500,0.0,0.0,0.031,-54.3998,54.4293,-5.439984745,36.128746996
2025-09-26 00:16:19.000,0.0,0.0,0.032,-54.3998,54.4227,-5.439984763,36.128747034
2025-09-26 00:16:19.500,0.0,0.0,0.032,-54.3998,54.4158,-5.43998478,36.128747074
2025-09-26 00:16:20.000,0.0,0.0,0.032,-54.3998,54.4086,-5.439984799,36.128747116
2025-09-26 00:16:20.500,0.0,0.0,0.032,-54.3998,54.4011,-5.439984818,36.128747158
2025-09-26 00:16:21.000,0.0,0.0,0.033,-54.3998,54.3933,-5.439984837,36.128747203
2025-09-26 00:16:21.500,0.0,0.0,0.033,-54.3998,54.3852,-5.439984856,36.128747248
2025-09-26 00:16:22.000,0.0,0.0,0.033,-54.3998,54.3769,-5.439984877,36.128747295
2025-09-26 00:16:22.500,0.0,0.0,0.033,-54.3998,54.3683,-5.439984898,36.128747342
2025-09-26 00:16:23.000,0.0,0.0,0.034,-54.3998,54.3595,-5.439984919,36.128747391
2025-09-26 00:16:23.500,0.0,0.0,0.034,-54.3998,54.3504,-5.439984941,36.12874744
2025-09-26 00:16:24.000,0.0,0.0,0.034,-54.3998,54.3411,-5.439984964,36.12874749
2025-09-26 00:16:24.500,0.0,0.0,0.035,-54.3999,54.3316,-5.439984988,36.128747541
2025-09-26 00:16:25.000,0.0,0.0,0.035,-54.3999,54.3219,-5.439985012,36.128747593
2025-09-26 00:16:25.500,0.0,0.0,0.035,-54.3999,54.312,-5.439985037,36.128747645
2025-09-26 00:16:26.000,0.0,0.0,0.035,-54.3999,54.3019,-5.439985064,36.128747697
2025-09-26 00:16:26.500,0.0,0.0,0.035,-54.3999,54.2916,-5.439985091,36.12874775
2025-09-26 00:16:27.000,0.0,0.0,0.036,-54.3999,54.2812,-5.439985119,36.128747803
2025-09-26 00:16:27.500,0.0,0.0,0.036,-54.3999,54.2706,-5.439985148,36.128747856
2025-09-26 00:16:28.000,0.0,0.0,0.036,-54.3999,54.2598,-5.439985179,36.12874791
2025-09-26 00:16:28.500,0.0,0.0,0.036,-54.3999,54.249,-5.43998521,36.128747963
2025-09-26 00:16:29.000,0.0,0.0,0.037,-54.3999,54.238,-5.439985243,36.128748016
2025-09-26 00:16:29.500,0.0,0.0,0.037,-54.3999,54.2269,-5.439985277,36.128748069
2025-09-26 00:16:30.000,0.0,0.0,0.037,-54.3999,54.2157,-5.439985312,36.128748122
2025-09-26 00:16:30.500,0.0,0.0,0.037,-54.3999,54.2044,-5.439985349,36.128748175
2025-09-26 00:16:31.000,0.0,0.0,0.037,-54.3999,54.193,-5.439985387,36.128748227
2025-09-26 00:16:31.500,0.0,0.0,0.038,-54.3999,54.1816,-5.439985427,36.128748279
2025-09-26 00:16:32.000,0.0,0.0,0.038,-54.3999,54.1701,-5.439985468,36.12874833
2025-09-26 00:16:32.500,0.0,0.0,0.038,-54.3999,54.1585,-5.439985511,36.128748381
2025-09-26 00:16:33.000,0.0,0.0,0.038,-54.3999,54.1469,-5.439985555,36.128748431
2025-09-26 00:16:33.500,0.0,0.0,0.038,-54.3999,54.1353,-5.439985601,36.12874848
2025-09-26 00:16:34.000,0.0,0.0,0.038,-54.3999,54.1237,-5.439985648,36.128748529
2025-09-26 00:16:34.500,0.0,0.0,0.039,-54.3999,54.1121,-5.439985698,36.128748577
2025-09-26 00:16:35.000,0.0,0.0,0.039,-54.3999,54.1006,-5.439985749,36.128748625
2025-09-26 00:16:35.500,0.0,0.0,0.039,-54.3999,54.089,-5.439985802,36.128748671
2025-09-26 00:16:36.000,0.0,0.0,0.039,-54.3999,54.0775,-5.439985856,36.128748717
2025-09-26 00:16:36.500,0.0,0.0,0.039,-54.3999,54.0661,-5.439985912,36.128748762
2025-09-26 00:16:37.000,0.0,0.0,0.039,-54.3999,54.0547,-5.439985971,36.128748806
2025-09-26 00:16:37.500,0.0,0.0,0.039,-54.3999,54.0435,-5.43998603,36.12874885
2025-09-26 00:16:38.000,0.0,0.0,0.039,-54.3999,54.0323,-5.439986092,36.128748892
2025-09-26 00:16:38.500,0.0,0.0,0.04,-54.3999,54.0213,-5.439986155,36.128748934
2025-09-26 00:16:39.000,0.0,0.0,0.04,-54.3999,54.0104,-5.43998622,36.128748975
2025-09-26 00:16:39.500,0.0,0.0,0.04,-54.3999,53.9996,-5.439986287,36.128749014
2025-09-26 00:16:40.000,0.0,0.0,0.04,-54.3999,53.9891,-5.439986356,36.128749053
2025-09-26 00:16:40.500,0.0,0.0,0.04,-54.3999,53.9787,-5.439986426,36.128749092
2025-09-26 00:16:41.000,0.0,0.0,0.04,-54.3999,53.9685,-5.439986498,36.128749129
2025-09-26 00:16:41.500,0.0,0.0,0.04,-54.3999,53.9585,-5.439986571,36.128749165
2025-09-26 00:16:42.000,0.0,0.0,0.04,-54.3999,53.9488,-5.439986646,36.128749201
2025-09-26 00:16:42.500,0.0,0.0,0.04,-54.3999,53.9392,-5.439986722,36.128749236
2025-09-26 00:16:43.000,0.0,0.0,0.04,-54.3999,53.93,-5.4399868,36.12874927
2025-09-26 00:16:43.500,0.0,0.0,0.04,-54.3999,53.921,-5.439986879,36.128749303
2025-09-26 00:16:44.000,0.0,0.0,0.041,-54.3999,53.9122,-5.439986959,36.128749335
2025-09-26 00:16:44.500,0.0,0.0,0.041,-54.3999,53.9038,-5.43998704,36.128749367
2025-09-26 00:16:45.000,0.0,0.0,0.041,-54.3999,53.8956,-5.439987123,36.128749398
2025-09-26 00:16:45.500,0.0,0.0,0.041,-54.3999,53.8878,-5.439987207,36.128749428
2025-09-26 00:16:46.000,0.0,0.0,0.041,-54.3999,53.8802,-5.439987291,36.128749457
2025-09-26 00:16:46.500,0.0,0.0,0.041,-54.3999,53.873,-5.439987377,36.128749485
2025-09-26 00:16:47.000,0.0,0.0,0.041,-54.3999,53.8662,-5.439987463,36.128749513
2025-09-26 00:16:47.500,0.0,0.0,0.041,-54.3999,53.8597,-5.439987549,36.12874954
2025-09-26 00:16:48.000,0.0,0.0,0.041,-54.3999,53.8535,-5.439987637,36.128749566
2025-09-26 00:16:48.500,0.0,0.0,0.041,-54.3999,53.8477,-5.439987725,36.128749592
2025-09-26 00:16:49.000,0.0,0.0,0.041,-54.3999,53.8422,-5.439987813,36.128749617
2025-09-26 00:16:49.500,0.0,0.0,0.041,-54.3999,53.8372,-5.439987901,36.128749641
2025-09-26 00:16:50.000,0.0,0.0,0.041,-54.3999,53.8325,-5.43998799,36.128749665
2025-09-26 00:16:50.500,0.0,0.0,0.041,-54.3999,53.8282,-5.439988078,36.128749688
2025-09-26 00:16:51.000,0.0,0.0,0.041,-54.3999,53.8243,-5.439988167,36.12874971
2025-09-26 00:16:51.500,0.0,0.0,0.041,-54.3999,53.8209,-5.439988255,36.128749732
2025-09-26 00:16:52.000,0.0,0.0,0.041,-54.3999,53.8178,-5.439988342,36.128749754
2025-09-26 00:16:52.500,0.0,0.0,0.041,-54.3999,53.8151,-5.43998843,36.128749775
2025-09-26 00:16:53.000,0.0,0.0,0.04,-54.3999,53.8128,-5.439988516,36.128749795
2025-09-26 00:16:53.500,0.0,0.0,0.04,-54.3999,53.811,-5.439988602,36.128749815
2025-09-26 00:16:54.000,0.0,0.0,0.04,-54.3999,53.8095,-5.439988687,36.128749835
2025-09-26 00:16:54.500,0.0,0.0,0.04,-54.3999,53.8085,-5.439988771,36.128749854
2025-09-26 00:16:55.000,0.0,0.0,0.04,-54.3999,53.8079,-5.439988854,36.128749872
2025-09-26 00:16:55.500,0.0,0.0,0.04,-54.3999,53.8077,-5.439988936,36.128749891
2025-09-26 00:16:56.000,0.0,0.0,0.04,-54.3999,53.8079,-5.439989016,36.128749909
2025-09-26 00:16:56.500,0.0,0.0,0.04,-54.3999,53.8086,-5.439989095,36.128749927
2025-09-26 00:16:57.000,0.0,0.0,0.04,-54.3999,53.8096,-5.439989172,36.128749944
2025-09-26 00:16:57.500,0.0,0.0,0.04,-54.3999,53.811,-5.439989247,36.128749961
2025-09-26 00:16:58.000,0.0,0.0,0.04,-54.3999,53.8128,-5.439989321,36.128749978
2025-09-26 00:16:58.500,0.0,0.0,0.04,-54.3999,53.8151,-5.439989392,36.128749995
2025-09-26 00:16:59.000,0.0,0.0,0.04,-54.3999,53.8177,-5.439989462,36.128750012
2025-09-26 00:16:59.500,0.0,0.0,0.04,-54.3999,53.8207,-5.439989529,36.128750028
2025-09-26 00:17:00.000,0.0,0.0,0.04,-54.3999,53.824,-5.439989593,36.128750045
2025-09-26 00:17:00.500,0.0,0.0,0.039,-54.3999,53.8277,-5.439989655,36.128750061
2025-09-26 00:17:01.000,0.0,0.0,0.039,-54.3999,53.8318,-5.439989715,36.128750077
2025-09-26 00:17:01.500,0.0,0.0,0.039,-54.3999,53.8363,-5.439989772,36.128750093
2025-09-26 00:17:02.000,0.0,0.0,0.039,-54.3999,53.841,-5.439989826,36.128750109
2025-09-26 00:17:02.500,0.0,0.0,0.039,-54.3999,53.8462,-5.439989877,36.128750126
2025-09-26 00:17:03.000,0.0,0.0,0.039,-54.3999,53.8516,-5.439989925,36.128750142
2025-09-26 00:17:03.500,0.0,0.0,0.039,-54.3999,53.8574,-5.43998997,36.128750158
2025-09-26 00:17:04.000,0.0,0.0,0.039,-54.3999,53.8634,-5.439990012,36.128750174
2025-09-26 00:17:04.500,0.0,0.0,0.039,-54.3999,53.8698,-5.43999005,36.12875019
2025-09-26 00:17:05.000,0.0,0.0,0.039,-54.3999,53.8765,-5.439990085,36.128750207
2025-09-26 00:17:05.500,0.0,0.0,0.04,-54.3999,53.8834,-5.439990117,36.128750223
2025-09-26 00:17:06.000,0.0,0.0,0.04,-54.3999,53.8906,-5.439990145,36.12875024
2025-09-26 00:17:06.500,0.0,0.0,0.04,-54.3999,53.898,-5.43999017,36.128750257
2025-09-26 00:17:07.000,0.0,0.0,0.04,-54.3999,53.9057,-5.43999019,36.128750274
2025-09-26 00:17:07.500,0.0,0.0,0.04,-54.3999,53.9136,-5.439990208,36.128750291
2025-09-26 00:17:08.000,0.0,0.0,0.04,-54.3999,53.9217,-5.439990221,36.128750309
2025-09-26 00:17:08.500,0.0,0.0,0.04,-54.3999,53.9301,-5.439990231,36.128750327
2025-09-26 00:17:09.000,0.0,0.0,0.041,-54.3999,53.9386,-5.439990237,36.128750345
2025-09-26 00:17:09.500,0.0,0.0,0.041,-54.3999,53.9473,-5.439990239,36.128750363
2025-09-26 00:17:10.000,0.0,0.0,0.041,-54.3999,53.9561,-5.439990238,36.128750382
2025-09-26 00:17:10.500,0.0,0.0,0.041,-54.3999,53.9651,-5.439990232,36.128750402
2025-09-26 00:17:11.000,0.0,0.0,0.042,-54.3999,53.9743,-5.439990222,36.128750422
2025-09-26 00:17:11.500,0.0,0.0,0.042,-54.3999,53.9836,-5.439990209,36.128750443
2025-09-26 00:17:12.000,0.0,0.0,0.042,-54.3999,53.9931,-5.439990192,36.128750464
2025-09-26 00:17:12.500,0.0,0.0,0.043,-54.3999,54.0027,-5.43999017,36.128750486
2025-09-26 00:17:13.000,0.0,0.0,0.043,-54.3999,54.0124,-5.439990145,36.128750508
2025-09-26 00:17:13.500,0.0,0.0,0.044,-54.3999,54.0222,-5.439990116,36.128750532
2025-09-26 00:17:14.000,0.0,0.0,0.044,-54.3999,54.0321,-5.439990083,36.128750556
2025-09-26 00:17:14.500,0.0,0.0,0.045,-54.3999,54.0422,-5.439990045,36.128750581
2025-09-26 00:17:15.000,0.0,0.0,0.045,-54.3999,54.0523,-5.439990004,36.128750607
2025-09-26 00:17:15.500,0.0,0.0,0.046,-54.3999,54.0626,-5.439989959,36.128750634
2025-09-26 00:17:16.000,0.0,0.0,0.046,-54.3999,54.0729,-5.439989911,36.128750662
2025-09-26 00:17:16.500,0.0,0.0,0.047,-54.3999,54.0834,-5.439989858,36.128750692
2025-09-26 00:17:17.000,0.0,0.0,0.048,-54.3999,54.0939,-5.439989802,36.128750722
2025-09-26 00:17:17.500,0.0,0.0,0.048,-54.3999,54.1045,-5.439989741,36.128750754
2025-09-26 00:17:18.000,0.0,0.0,0.049,-54.3999,54.1153,-5.439989678,36.128750787
2025-09-26 00:17:18.500,0.0,0.0,0.05,-54.3999,54.1261,-5.43998961,36.128750821
2025-09-26 00:17:19.000,0.0,0.0,0.05,-54.3999,54.137,-5.439989539,36.128750857
2025-09-26 00:17:19.500,0.0,0.0,0.051,-54.3999,54.148,-5.439989464,36.128750894
2025-09-26 00:17:20.000,0.0,0.0,0.052,-54.3999,54.1591,-5.439989386,36.128750933
2025-09-26 00:17:20.500,0.0,0.0,0.053,-54.3999,54.1702,-5.439989305,36.128750974
2025-09-26 00:17:21.000,0.0,0.0,0.053,-54.3999,54.1815,-5.43998922,36.128751016
2025-09-26 00:17:21.500,0.0,0.0,0.054,-54.3999,54.1928,-5.439989132,36.12875106
2025-09-26 00:17:22.000,0.0,0.0,0.055,-54.3999,54.2043,-5.439989041,36.128751106
2025-09-26 00:17:22.500,0.0,0.0,0.056,-54.3999,54.2158,-5.439988947,36.128751154
2025-09-26 00:17:23.000,0.0,0.0,0.056,-54.3999,54.2273,-5.43998885,36.128751203
2025-09-26 00:17:23.500,0.0,0.0,0.057,-54.3999,54.239,-5.43998875,36.128751255
2025-09-26 00:17:24.000,0.0,0.0,0.058,-54.3999,54.2506,-5.439988648,36.128751309
2025-09-26 00:17:24.500,0.0,0.0,0.059,-54.3999,54.2624,-5.439988542,36.128751365
2025-09-26 00:17:25.000,0.0,0.0,0.06,-54.3999,54.2742,-5.439988435,36.128751423
2025-09-26 00:17:25.500,0.0,0.0,0.06,-54.3999,54.286,-5.439988325,36.128751483
2025-09-26 00:17:26.000,0.0,0.0,0.061,-54.3999,54.2979,-5.439988213,36.128751545
2025-09-26 00:17:26.500,0.0,0.0,0.062,-54.3999,54.3098,-5.439988098,36.12875161
2025-09-26 00:17:27.000,0.0,0.0,0.063,-54.3999,54.3218,-5.439987982,36.128751676
2025-09-26 00:17:27.500,0.0,0.0,0.063,-54.3999,54.3337,-5.439987863,36.128751745
2025-09-26 00:17:28.000,0.0,0.0,0.064,-54.3999,54.3457,-5.439987743,36.128751817
2025-09-26 00:17:28.500,0.0,0.0,0.065,-54.3999,54.3577,-5.439987621,36.12875189
2025-09-26 00:17:29.000,0.0,0.0,0.066,-54.3999,54.3696,-5.439987498,36.128751966
2025-09-26 00:17:29.500,0.0,0.0,0.066,-54.3999,54.3816,-5.439987373,36.128752044
2025-09-26 00:17:30.000,0.0,0.0,0.067,-54.3999,54.3935,-5.439987247,36.128752124
2025-09-26 00:17:30.500,0.0,0.0,0.067,-54.3999,54.4053,-5.43998712,36.128752206
2025-09-26 00:17:31.000,0.0,0.0,0.068,-54.3999,54.4171,-5.439986992,36.12875229
2025-09-26 00:17:31.500,0.0,0.0,0.069,-54.3999,54.4289,-5.439986863,36.128752376
2025-09-26 00:17:32.000,0.0,0.0,0.069,-54.3999,54.4406,-5.439986733,36.128752465
2025-09-26 00:17:32.500,0.0,0.0,0.07,-54.3999,54.4522,-5.439986602,36.128752555
2025-09-26 00:17:33.000,0.0,0.0,0.07,-54.3999,54.4637,-5.439986471,36.128752647
2025-09-26 00:17:33.500,0.0,0.0,0.071,-54.3999,54.4751,-5.439986339,36.128752742
2025-09-26 00:17:34.000,0.0,0.0,0.071,-54.3999,54.4864,-5.439986207,36.128752837
2025-09-26 00:17:34.500,0.0,0.0,0.071,-54.3999,54.4976,-5.439986074,36.128752935
2025-09-26 00:17:35.000,0.0,0.0,0.072,-54.3999,54.5086,-5.439985942,36.128753034
2025-09-26 00:17:35.500,0.0,0.0,0.072,-54.3999,54.5195,-5.439985809,36.128753135
2025-09-26 00:17:36.000,0.0,0.0,0.072,-54.3999,54.5303,-5.439985677,36.128753237
2025-09-26 00:17:36.500,0.0,0.0,0.073,-54.3999,54.5409,-5.439985544,36.128753341
2025-09-26 00:17:37.000,0.0,0.0,0.073,-54.3999,54.5513,-5.439985412,36.128753445
2025-09-26 00:17:37.500,0.0,0.0,0.073,-54.3999,54.5615,-5.43998528,36.128753551
2025-09-26 00:17:38.000,0.0,0.0,0.073,-54.3999,54.5715,-5.439985149,36.128753658
2025-09-26 00:17:38.500,0.0,0.0,0.073,-54.3998,54.5813,-5.439985018,36.128753766
2025-09-26 00:17:39.000,0.0,0.0,0.073,-54.3998,54.5909,-5.439984888,36.128753875
2025-09-26 00:17:39.500,0.0,0.0,0.073,-54.3998,54.6003,-5.439984758,36.128753985
2025-09-26 00:17:40.000,0.0,0.0,0.073,-54.3998,54.6094,-5.439984629,36.128754095
2025-09-26 00:17:40.500,0.0,0.0,0.073,-54.3998,54.6183,-5.439984501,36.128754205
2025-09-26 00:17:41.000,0.0,0.0,0.073,-54.3998,54.6269,-5.439984373,36.128754316
2025-09-26 00:17:41.500,0.0,0.0,0.073,-54.3998,54.6353,-5.439984247,36.128754428
2025-09-26 00:17:42.000,0.0,0.0,0.073,-54.3998,54.6434,-5.439984121,36.128754539
2025-09-26 00:17:42.500,0.0,0.0,0.073,-54.3998,54.6511,-5.439983997,36.128754651
2025-09-26 00:17:43.000,0.0,0.0,0.072,-54.3998,54.6586,-5.439983873,36.128754762
2025-09-26 00:17:43.500,0.0,0.0,0.072,-54.3998,54.6658,-5.439983751,36.128754873
2025-09-26 00:17:44.000,0.0,0.0,0.072,-54.3998,54.6726,-5.43998363,36.128754984
2025-09-26 00:17:44.500,0.0,0.0,0.071,-54.3998,54.6792,-5.439983509,36.128755094
2025-09-26 00:17:45.000,0.0,0.0,0.071,-54.3998,54.6853,-5.439983391,36.128755204
2025-09-26 00:17:45.500,0.0,0.0,0.071,-54.3998,54.6911,-5.439983273,36.128755314
2025-09-26 00:17:46.000,0.0,0.0,0.07,-54.3998,54.6965,-5.439983157,36.128755422
2025-09-26 00:17:46.500,0.0,0.0,0.07,-54.3998,54.7015,-5.439983042,36.12875553
2025-09-26 00:17:47.000,0.0,0.0,0.069,-54.3998,54.7062,-5.439982928,36.128755637
2025-09-26 00:17:47.500,0.0,0.0,0.069,-54.3998,54.7104,-5.439982816,36.128755743
2025-09-26 00:17:48.000,0.0,0.0,0.068,-54.3998,54.7142,-5.439982705,36.128755848
2025-09-26 00:17:48.500,0.0,0.0,0.068,-54.3998,54.7175,-5.439982595,36.128755951
2025-09-26 00:17:49.000,0.0,0.0,0.067,-54.3998,54.7204,-5.439982487,36.128756054
2025-09-26 00:17:49.500,0.0,0.0,0.066,-54.3998,54.7229,-5.43998238,36.128756155
2025-09-26 00:17:50.000,0.0,0.0,0.066,-54.3998,54.7248,-5.439982275,36.128756254
2025-09-26 00:17:50.500,0.0,0.0,0.065,-54.3998,54.7263,-5.439982171,36.128756352
2025-09-26 00:17:51.000,0.0,0.0,0.065,-54.3998,54.7273,-5.439982069,36.128756449
2025-09-26 00:17:51.500,0.0,0.0,0.064,-54.3998,54.7277,-5.439981967,36.128756544
2025-09-26 00:17:52.000,0.0,0.0,0.063,-54.3998,54.7276,-5.439981868,36.128756637
2025-09-26 00:17:52.500,0.0,0.0,0.062,-54.3998,54.727,-5.43998177,36.128756728
2025-09-26 00:17:53.000,0.0,0.0,0.062,-54.3998,54.7259,-5.439981673,36.128756818
2025-09-26 00:17:53.500,0.0,0.0,0.061,-54.3998,54.7242,-5.439981577,36.128756905
2025-09-26 00:17:54.000,0.0,0.0,0.06,-54.3998,54.7219,-5.439981484,36.128756991
2025-09-26 00:17:54.500,0.0,0.0,0.059,-54.3998,54.719,-5.439981391,36.128757075
2025-09-26 00:17:55.000,0.0,0.0,0.059,-54.3998,54.7156,-5.4399813,36.128757156
2025-09-26 00:17:55.500,0.0,0.0,0.058,-54.3998,54.7116,-5.43998121,36.128757235
2025-09-26 00:17:56.000,0.0,0.0,0.057,-54.3998,54.7069,-5.439981121,36.128757313
2025-09-26 00:17:56.500,0.0,0.0,0.056,-54.3998,54.7017,-5.439981034,36.128757387
2025-09-26 00:17:57.000,0.0,0.0,0.056,-54.3998,54.6958,-5.439980948,36.12875746
2025-09-26 00:17:57.500,0.0,0.0,0.055,-54.3998,54.6894,-5.439980864,36.12875753
2025-09-26 00:17:58.000,0.0,0.0,0.054,-54.3998,54.6822,-5.43998078,36.128757598
2025-09-26 00:17:58.500,0.0,0.0,0.053,-54.3998,54.6745,-5.439980698,36.128757664
2025-09-26 00:17:59.000,0.0,0.0,0.052,-54.3998,54.6661,-5.439980618,36.128757727
2025-09-26 00:17:59.500,0.0,0.0,0.052,-54.3998,54.6571,-5.439980538,36.128757788
2025-09-26 00:18:00.000,0.0,0.0,0.051,-54.3998,54.6474,-5.43998046,36.128757846
2025-09-26 00:18:00.500,0.0,0.0,0.05,-54.3998,54.6371,-5.439980383,36.128757902
2025-09-26 00:18:01.000,0.0,0.0,0.049,-54.3998,54.6261,-5.439980307,36.128757955
2025-09-26 00:18:01.500,0.0,0.0,0.048,-54.3998,54.6144,-5.439980233,36.128758006
2025-09-26 00:18:02.000,0.0,0.0,0.048,-54.3998,54.6021,-5.439980159,36.128758054
2025-09-26 00:18:02.500,0.0,0.0,0.047,-54.3998,54.5892,-5.439980087,36.1287581
2025-09-26 00:18:03.000,0.0,0.0,0.046,-54.3998,54.5756,-5.439980016,36.128758143
2025-09-26 00:18:03.500,0.0,0.0,0.045,-54.3998,54.5613,-5.439979947,36.128758184
2025-09-26 00:18:04.000,0.0,0.0,0.044,-54.3998,54.5464,-5.439979879,36.128758222
2025-09-26 00:18:04.500,0.0,0.0,0.044,-54.3998,54.5308,-5.439979812,36.128758259
2025-09-26 00:18:05.000,0.0,0.0,0.043,-54.3998,54.5146,-5.439979746,36.128758292
2025-09-26 00:18:05.500,0.0,0.0,0.042,-54.3998,54.4978,-5.439979682,36.128758324
2025-09-26 00:18:06.000,0.0,0.0,0.042,-54.3998,54.4804,-5.439979619,36.128758353
2025-09-26 00:18:06.500,0.0,0.0,0.041,-54.3998,54.4623,-5.439979557,36.12875838
2025-09-26 00:18:07.000,0.0,0.0,0.04,-54.3998,54.4437,-5.439979497,36.128758405
2025-09-26 00:18:07.500,0.0,0.0,0.039,-54.3998,54.4244,-5.439979438,36.128758428
2025-09-26 00:18:08.000,0.0,0.0,0.039,-54.3998,54.4046,-5.43997938,36.128758448
2025-09-26 00:18:08.500,0.0,0.0,0.038,-54.3998,54.3843,-5.439979324,36.128758467
2025-09-26 00:18:09.000,0.0,0.0,0.037,-54.3998,54.3634,-5.439979269,36.128758484
2025-09-26 00:18:09.500,0.0,0.0,0.037,-54.3998,54.342,-5.439979215,36.128758499
2025-09-26 00:18:10.000,0.0,0.0,0.036,-54.3998,54.32,-5.439979163,36.128758512
2025-09-26 00:18:10.500,0.0,0.0,0.036,-54.3998,54.2977,-5.439979112,36.128758523
2025-09-26 00:18:11.000,0.0,0.0,0.035,-54.3998,54.2748,-5.439979062,36.128758533
2025-09-26 00:18:11.500,0.0,0.0,0.035,-54.3998,54.2516,-5.439979014,36.128758542
2025-09-26 00:18:12.000,0.0,0.0,0.034,-54.3998,54.2279,-5.439978968,36.128758549
2025-09-26 00:18:12.500,0.0,0.0,0.034,-54.3998,54.2038,-5.439978922,36.128758554
2025-09-26 00:18:13.000,0.0,0.0,0.033,-54.3998,54.1794,-5.439978879,36.128758558
2025-09-26 00:18:13.500,0.0,0.0,0.033,-54.3998,54.1546,-5.439978837,36.128758561
2025-09-26 00:18:14.000,0.0,0.0,0.032,-54.3998,54.1295,-5.439978796,36.128758563
2025-09-26 00:18:14.500,0.0,0.0,0.032,-54.3998,54.1042,-5.439978757,36.128758564
2025-09-26 00:18:15.000,0.0,0.0,0.031,-54.3998,54.0785,-5.439978719,36.128758564
2025-09-26 00:18:15.500,0.0,0.0,0.031,-54.3998,54.0527,-5.439978683,36.128758564
2025-09-26 00:18:16.000,0.0,0.0,0.03,-54.3998,54.0266,-5.439978649,36.128758562
2025-09-26 00:18:16.500,0.0,0.0,0.03,-54.3998,54.0003,-5.439978617,36.12875856
2025-09-26 00:18:17.000,0.0,0.0,0.03,-54.3998,53.9739,-5.439978586,36.128758557
2025-09-26 00:18:17.500,0.0,0.0,0.029,-54.3998,53.9473,-5.439978557,36.128758554
